,,,,,,,,
006_041,F041,"Churches speak out on: abortion 
", ,v157 Churches speak out on: abortion, , , , 
006_042,F042,"Churches speak out on: third world problems 
", ,v158 Churches speak out on: third world problems, , , , 
006_043,F043,"Churches speak out on: extramarital affairs 
", ,v159 Churches speak out on: extramarital affairs, , , , 
006_044,F044,"Churches speak out on: unemployment 
", ,v160 Churches speak out on: unemployment, , , , 
006_045,F045,"Churches speak out on: racial discrimination 
", ,v161 Churches speak out on: racial discrimination, , , , 
006_046,F046,"Churches speak out on: euthanasia 
", ,v162 Churches speak out on: euthanasia, , , , 
006_047,F047,"Churches speak out on: homosexuality 
", ,v163 Churches speak out on: homosexuality, , , , 
006_048,F048,"Churches speak out on: ecology and environmental issues 
", ,v164 Churches speak out on: ecology and environmental issues, , , , 
006_049,F049,"Churches speak out on: government policy 
", ,v165 Churches speak out on: government policy, , , , 
006_050,F050,"Believe in: God 
",v183 Believe in: God,v166 Believe in: God,V183 Do you believe in God,v191 Believe in God, ,V148 Believe in: God
006_051,F051,"Believe in: life after death 
",v184 Believe in: life after death,v167 Believe in: life after death,V184 Do you believe in life after death?,v192 Believe in life after death, , 
006_052,F052,"Believe in: people have a soul 
",v185 Believe in: people have a soul,v168 Believe in: people have a soul,V185 Do you believe people have a soul,v193 Believe in people have a soul, , 
006_053,F053,"Believe in: hell 
",v187 Believe in: hell,v170 Believe in: hell,V187 Do you believe in hell,v194 Believe in hell, ,V149 Believe in: hell
006_054,F054,"Believe in: heaven 
",v188 Believe in: heaven,v171 Believe in: heaven,V188 Do you believe in heaven,v195 Believe in heaven, , 
006_055,F055,"Believe in: sin 
",v189 Believe in: sin,v172 Believe in: sin,V189 Do you believe in sin, , , 
006_057,F057,"Believe in: re-incarnation 
", ,v174 Believe in: re-incarnation, , , , 
006_059,F059,"Believe in: devil 
",v186 Believe in: devil,v169 Believe in: devil,V186 Do you believe the Devil exists, , , 
006_060,F060,"Believe in: resurrection of the dead 
", ,v173 Believe in: resurrection of the dead, , , , 
006_062,F062,"Personal God vs. Spirit or Life Force 
", ,v175 Personal God vs. Spirit or Life Force, , , , 
006_063,F063,"How important is God in your life 
",v190 How important is God in your life,v176 How important is God in your life,V190 Importance of God in your life,v196 How important is God in your life,V192 How important is god in your life,V152 How important is God in your life
006_064,F064,"Get comfort and strength from religion 
",v191 Get comfort and strength from religion,v177 Get comfort and strength from religion,V191 Get comfort and strength from religion,v197 Comfort and strength from religion, , 
006_065,F065,"Moments of prayer, meditation... 
", ,"v178 Moments of prayer, meditation...", ,"v198 Moments of prayer, meditation...","V193 Moments of prayer, meditation...", 
006_066,F066,"Pray to God outside of religious services (I) 
", , , ,v199 Pray to God outside of religious services, , 
006_067,F067,"Pray to God outside of religious services (ii) 
", ,v179 Pray to God outside of religious services (ii), , , , 
006_102,F102,"Politicians who don´t believe in God are unfit for public office 
", , , ,v200 Politicians who don´t believe in God unfit for public office,V194 Politicians who don´t believe in god unfit for public office, 
006_103,F103,"Religious leaders should not influence how people vote 
", , , ,v201 Religious leaders should not influence people vote,V195 Religious leaders should not influence people vote, 
006_104,F104,"Better if more people with strong religious beliefs in public office 
", , , ,v202 Better if more people with strong religious beliefs,V196 Better if more people with strong religious beliefs, 
006_105,F105,"Religious leaders should not influence government 
", , , ,v203 Religious leaders should not influence government,V197 Religious leaders should not influence government, 
006_108,F108,"Government protects freedom 
", , , ,iv163 Government protects freedom, , 
006_109,F109,"Government protects religion 
", , , ,iv164 Government protects religion, , 
006_110,F110,"Laws: people’s wishes 
", , , ,iv165 Laws: people´s wishes, , 
006_111,F111,"Only laws of the Shari´a 
", , , ,iv166 Laws of the shari´a, , 
006_114,F114,"Justifiable: claiming government benefits 
",v192 Justifiable: claiming government benefits,v296 Justifiable: claiming government benefits,V192 Justifiable: Claiming government benefits to which you are not entitled,v204 Justifiable: Claiming government benefits,V198 Justifiable: claiming government benefits,V198 Justifiable: Claiming government benefits to which you are not entitled
006_115,F114_01,"Justifiable: Stealing property 
", , , , , ,V200 Justifiable: Stealing property
006_116,F114_02,"Justifiable: Parents beating children 
", , , , , ,V209 Justifiable: Parents beating children
006_117,F114_03,"Justifiable: Violence against other people 
", , , , , ,V210 Justifiable: Violence against other people
006_118,F115,"Justifiable: avoiding a fare on public transport 
",v193 Justifiable: avoiding a fare on public transport,v297 Justifiable: avoiding a fare on public transport,V193 Justifiable: Avoiding a fare on public transport,v205 Justifiable: Avoiding a fare on public transport,V199 Justifiable: avoiding a fare on public transport,V199 Justifiable: Avoiding a fare on public transport
006_119,F116,"Justifiable: cheating on taxes 
",v194 Justifiable: cheating on taxes,v298 Justifiable: cheating on taxes,V194 Justifiable: Cheating on taxes if you have a chance,v206 Justifiable: Cheating on taxes,V200 Justifiable: cheating on taxes,V201 Justifiable: Cheating on taxes if you have a chance
006_120,F117,"Justifiable: someone accepting a bribe 
",v196 Justifiable: someone accepting a bribe,v306 Justifiable: someone accepting a bribe,V196 Justifiable: Someone accepting a bribe in the course of their duties,v207 Justifiable: Someone accepting a bribe,V201 Justifiable: someone accepting a bribe,V202 Justifiable: Someone accepting a bribe in the course of their duties
006_121,F118,"Justifiable: homosexuality 
",v197 Justifiable: homosexuality,v307 Justifiable: homosexuality,V197 Justifiable: Homosexuality,v208 Justifiable: Homosexuality,V202 Justifiable: homosexuality,V203 Justifiable: Homosexuality
006_122,F119,"Justifiable: prostitution 
",v198 Justifiable: prostitution,v308 Justifiable: prostitution,V198 Justifiable: Prostitution,v209 Justifiable: Prostitution,V203 Justifiable: prostitution,V203A Justifiable: Prostitution
006_123,F120,"Justifiable: abortion 
",v199 Justifiable: abortion,v309 Justifiable: abortion,V199 Justifiable: Abortion,v210 Justifiable: Abortion,V204 Justifiable: abortion,V204 Justifiable: Abortion
006_124,F121,"Justifiable: divorce 
",v200 Justifiable: divorce,v310 Justifiable: divorce,V200 Justifiable: Divorce,v211 Justifiable: Divorce,V205 Justifiable: divorce,V205 Justifiable: Divorce
006_125,F122,"Justifiable: euthanasia 
",v201 Justifiable: euthanasia,v312 Justifiable: euthanasia,V201 Justifiable: Euthanasia-ending the life of the incurably sick,v212 Justifiable: Euthanasia,V206 Justifiable: euthanasia,V207A Justifiable: Euthanasia
006_126,F123,"Justifiable: suicide 
",v202 Justifiable: suicide,v313 Justifiable: suicide,V202 Justifiable: Suicide,v213 Justifiable: Suicide,V207 Justifiable: suicide,V207 Justifiable: Suicide
006_127,F124,"Justifiable: drinking alcohol 
", , , ,iv167 Justifiable: Drinking alcohol, , 
006_128,F125,"Justifiable: joyriding 
", ,v300 Justifiable: joyriding, , , , 
006_129,F126,"Justifiable: taking soft drugs 
", ,v301 Justifiable: taking soft drugs, , , , 
006_130,F127,"Justifiable: lying 
", ,v303 Justifiable: lying, , , , 
006_131,F128,"Justifiable: adultery 
", ,v304 Justifiable: adultery, , , , 
006_132,F129,"Justifiable: throwing away litter 
", ,v318 Justifiable: throwing away litter, , , , 
006_133,F130,"Justifiable: driving under influence of alcohol 
", ,v319 Justifiable: driving under influence of alcohol, , , , 
006_138,F135,"Justifiable: sex under the legal age of consent 
", ,v305 Justifiable: sex under the legal age of consent, , , , 
006_139,F135A,"Justifiable: Sex before marriage 
", , , , , ,V206 Justifiable: Sex before marriage
006_140,F136,"Justifiable: political assassination 
", ,v317 Justifiable: political assassination, , , , 
006_143,F139,"Justifiable: buy stolen goods 
",v195 Justifiable: buy stolen goods,v299 Justifiable: buy stolen goods,V195 Justifiable: Buying something you knew was stolen, , , 
006_144,F140,"Justifiable: keeping money that you have found 
", ,v302 Justifiable: keeping money that you have found, , , , 
006_145,F141,"Justifiable: fighting with the police 
", ,v311 Justifiable: fighting with the police, , , , 
006_146,F142,"Justifiable: failing to report damage you’ve done accidentally to a parked vehicle 
", ,v314 Justifiable: failing to report damage you’ve done accidentally to a parked vehicle, , , , 
006_147,F143,"Justifiable: threatening workers who refuse to join a strike 
", ,v315 Justifiable: threatening workers who refuse to join a strike, , , , 
006_148,F144,"Justifiable: killing in self-defence 
", ,v316 Justifiable: killing in self-defence, , , , 
006_167,F164,"Islam requires woman to dress modestly but does not require cover face with veil 
", , , ,isl01 Islam requires woman dress modestly but does not require cover face with veil, , 
006_168,F165,"Violation of Islam for male and female university students to attend classes together 
", , , ,isl02 Violation of Islam for male and female university students to attend classes together, , 
006_169,F166,"By requiring man treat all wives equally, Islam true intent is prohibit taking more than one wife 
", , , ,"isl03 By requiring man treat all wives equally, Islam true intent is prohibit taking more than one wife", , 
006_170,F167,"Monarchy is a form of government that is compatible with Islam 
", , , ,isl04 Monarchy is a form of government that is compatible with Islam, , 
006_171,F168,"Democracy is a Western form of government that is not compatible with Islam 
", , , ,isl05 Democracy is a Western form of government that is not compatible with Islam, , 
006_172,F169,"Nationalism is incompatible with Islam because Islam requires ´ummah´ 
", , , ,isl06 Nationalism is incompatible with Islam because Islam requires ´ummah´, , 
006_173,F170,"If Palestinian state established and peace with Israel, Islam would not oppose existence of Israel 
", , , ,"isl07 If Palestinian state established and peace with Israel, Islam would not oppose existence of Israel", , 
006_174,F171,"If country pursues policies harmful to Muslims, Islam permits killing civilians in that country 
", , , ,"isl08 If country pursues policies harmful to Muslims, Islam permits killing civilians in that country", , 
006_175,F172,"A truly Islamic country should not have a parliament with the right to pass laws 
", , , ,isl09 A truly Islamic country should not have a parliament with the right to pass laws, , 
006_176,F173,"Islam requires that political rights of non Muslims should be inferior to those of Muslims 
", , , ,isl10 Islam requires that political rights of non Muslims should be inferior to those of Muslims, , 
006_177,F174,"Islams requires country with majority of Muslims be governed by men of Islamic learning 
", , , ,isl11 Islams requires country with majority of Muslims be governed by men of Islamic learning, , 
006_178,F175,"Religions limit democratic processes 
", , , ,isl12 Religions limit democratic processes, , 
006_179,F176,"Some US Policies toward other countries are good and some are bad 
", , , ,isl13 Some US Policies toward other countries are good and some are bad, , 
006_180,F177,"While US policies toward other countries are often bad, most ordinary americans are good people 
", , , ,"isl14 While US policies toward other countries are often bad, most ordinary Americans are good people", , 
006_181,F178,"The culture of US and other Western countries has many positive attributes 
", , , ,isl15 The culture of US and other Western countries has many positive attributes, , 
006_182,F179,"Exposure to the culture of the US and other Western countries harmful effect on our country 
", , , ,isl16 Exposure to the culture of the US and other Western countries harmful effect on our country, , 
006_183,F186,"Religion is a cause of terrorism 
", , , ,isl25 Religion is a cause of terrorism, , 
006_184,F187,"The content of [Country] education contributes to religious extremism 
", , , ,isl26 The content of [Country] education contributes to religious extremism, , 
006_185,F188,"Which is more important as a basis for marriage:  parents´ approval or love 
", , , ,isl27 which is more important as a basis for marriage: the parents approval or love?, , 
006_186,F189,"When you were growing up, did your father or mother have more influence in the affairs of the house 
", , , ,"isl28 When you were growing up, did your father or mother have more influence in the affairs of the house?", , 
006_187,F190,"How frequently do you perform the five prescribed prayers of the Islam 
", , , ,isl29 How frequently do you perform the five prescribed prayers?, , 
006_188,F191,"How frequently do you perform in the mosque 
", , , ,isl30 How frequently do you perform the five prescribed prayers?, , 
006_189,F192,"If you feel sad and want to talk to someone, to whom do you usually turn to 
", , , ,"isl31 If you feel sad and want to talk to someone, to whom do you usually turn?", , 
006_190,F193,"Civil marriage is very important because it helps maintain the family 
", , , ,isl32 Civil marriage is very important because it helps maintain the family, , 
006_191,F194,"How important: daily prayer 
", , , ,isl33 How important: daily prayer, , 
006_192,F195,"How important: building a prosperous society 
", , , ,isl34 How important: building a prosperous society, , 
006_193,F196,"How important: forming a happy secure family 
", , , ,isl35 How important: forming a happy secure family, , 
006_194,F197,"How important: building a successful professional future 
", , , ,isl36 How important: building a successful professional future, , 
006_195,F198,"Fate versus control 
", , , , ,V122 Fate versus control, 
006_196,F199,"Justifiable: For a man to beat his wife 
", , , , ,V208 Justifiable: For a man to beat his wife,V208 Justifiable: For a man to beat his wife
006_197,F200,"Meaning of religion: To follow religious norms and ceremonies vs To do good to other people 
", , , , , ,V150 Meaning of religion: To follow religious norms and ceremonies vs To do good to other people
006_198,F201,"Meaning of religion: To make sense of life after death vs To make sense of life in this world 
", , , , , ,V151 Meaning of religion: To make sense of life after death vs To make sense of life in this world
006_199,F202,"Whenever science and religion conflict,  religion is always right 
", , , , , ,"V153 Whenever science and religion conflict,  religion is always right"
006_200,F203,"The only acceptable religion  is my religion 
", , , , , ,V154 The only acceptable religion  is my religion
006_201,F204,"All religions should be taught in public schools 
", , , , , ,V155 All religions should be taught in public schools
006_202,F205,"People who belong to different religions are probably just as moral as those who belong to mine 
", , , , , ,V156 People who belong to different religions are probably just as moral as those who belong to mine
007,,"National Identity 
", , , ,,, 
007_001,G001,"Geographical groups belonging to first 
",v203 Geographical groups belonging to first,v320 Geographical groups belonging to first,V203 Geographical group belongs first,v214 Geographical groups belong first, , 
007_002,G001CS,"Geographical groups belonging to first (country specific) 
", ,g001_cs Geographical groups belonging to first (country specific),g001_cs Geographical Group 1 (country specific),g001_cs Geographical groups belong first (country specific), , 
007_003,G002,"Geographical groups belonging to second 
",v204 Geographical groups belonging to second,v321 Geographical groups belonging to second,V204 Geographical groups belongs second,v215 Second geographical group belongs to, , 
007_004,G002CS,"Geographical groups belonging to second  (country specific) 
", ,g002_cs Geographical groups belonging to second  (country specific),g002_cs Geographical Group 2 (country specific),g002_cs Geographical groups belong second (country specific), , 
007_006,G003CS,"Geographical groups belonging to least of all (country specific) 
", ,V350 Geographical groups belonging to least of all, , , , 
007_008,G005,"Citizen of [country] 
", , , , ,V264 Are you a citizen of this country, 
007_009,G006,"How proud of nationality 
",v205 How proud of nationality,v322 How proud of nationality,V205 How proud are you to be [nationality],v216 How proud of nationality,V209 How proud of nationality,V211 How proud of nationality
007_010_001,G007_01,"Trust: Other people in country 
", ,v341 Trust: Other people in country, , , , 
007_010_002,G007_02,"Trust: French 
", ,v342 Trust: French, , , , 
007_010_003,G007_03,"Trust: Nepalis 
", ,v347_19 Trust: Nepalis, , , , 
007_010_004,G007_04,"Trust: Korean residents in Japan 
", ,v347_20 Trust: Korean residents in Japan, , , , 
007_010_005,G007_05,"Trust: Chinese residents in Japan 
", ,v347_21 Trust: Chinese residents in Japan, , , , 
007_010_006,G007_06,"Trust: Mestizo 
", ,v347_22 Trust: Mestizo, , , , 
007_010_007,G007_07,"Trust: Indians 
", ,v347_23 Trust: Indians, , , , 
007_010_008,G007_08,"Trust: Central Americans 
", ,v347_24 Trust: Central Americans, , , , 
007_010_009,G007_09,"Trust: Hausas 
", ,v347_25 Trust: Hausas, , , , 
007_010_010,G007_10,"Trust: Igbos 
", ,v347_26 Trust: Igbos, , , , 
007_010_011,G007_11,"Trust: Yorubas 
", ,v347_27 Trust: Yorubas, , , , 
007_010_012,G007_12,"Trust: Ghanaians 
", ,v347_28 Trust: Ghanaians, , , , 
007_010_013,G007_13,"Trust: Czechs 
", ,v347_29 Trust: Czechs, , , , 
007_010_016,G007_16,"Trust: West Germans 
", ,v347_30 Trust: West Germans, , , , 
007_010_017,G007_17,"Trust: Your friends 
", ,v347_31 Trust: Your friends, , , , 
007_010_018,G007_18,"Trust: Your neighborhood 
", ,v347_32 Trust: Your neighborhood, , , , 
007_010_018_001,G007_18_B,"Trust: Your neighborhood (B) 
", , , , ,V126 Trust: Your neighborhood,V103 How much you trust: Your neighborhood
007_010_019,G007_19,"Trust: White South Africans 
", ,v347_33 Trust: White South Africans, , , , 
007_010_020,G007_20,"Trust: Black South Africans 
", ,v347_34 Trust: Black South Africans, , , , 
007_010_021,G007_21,"Trust: Coloured South Africans 
", ,v347_35 Trust: Coloured South Africans, , , , 
007_010_022,G007_22,"Trust: Asian South Africans 
", ,v347_36 Trust: Asian South Africans, , , , 
007_010_028,G007_28,"Trust: Moroccans 
", ,v347_37 Trust: Moroccans, , , , 
007_010_030,G007_30,"Trust: Portuguese 
", ,v347_38 Trust: Portuguese, , , , 
007_010_031,G007_31,"Trust: Koreans 
", ,v347_39 Trust: Koreans, , , , 
007_010_032,G007_32,"Trust: Soviet Union people 
", ,v347_40 Trust: Soviet Union people, , , , 
007_010_033_001,G007_33_B,"Trust: People you know personally (B) 
", , , , ,V127 Trust: People you know personally,V104 How much you trust: People you know personally
007_010_034_001,G007_34_B,"Trust: People you meet for the first time (B) 
", , , , ,V128 Trust: People you meet for the first time,V105 How much you trust: People you meet for the first time
007_010_035_001,G007_35_B,"Trust: People of another religion (B) 
", , , , ,V129 Trust: People of another religion,V106 How much you trust: People of another religion
007_010_036_001,G007_36_B,"Trust: People of another nationality (B) 
", , , , ,V130 Trust: People of another nationality,V107 How much you trust: People of another nationality
007_010_037,G007_37,"Trust: Americans 
", ,v344 Trust: Americans, , , , 
007_010_039,G007_39,"Trust: Russians 
", ,v346 Trust: Russians, , , , 
007_010_040,G007_40,"Trust: Chinese 
", ,v347 Trust: Chinese, , , , 
007_010_041,G007_41,"Trust: Italians 
", ,v347_01 Trust: Italians, , , , 
007_010_042,G007_42,"Trust: Latin Americans 
", ,v347_02 Trust: Latin Americans, , , , 
007_010_043,G007_43,"Trust: Japanese 
", ,v347_03 Trust: Japanese, , , , 
007_010_044,G007_44,"Trust: Blacks 
", ,v347_04 Trust: Blacks, , , , 
007_010_045,G007_45,"Trust: Germans 
", ,v347_05 Trust: Germans, , , , 
007_010_048,G007_48,"Trust: Mapuche Indians 
", ,v347_06 Trust: Mapuche Indians, , , , 
007_010_049,G007_49,"Trust: Pascuences 
", ,v347_07 Trust: Pascuences, , , , 
007_010_050,G007_50,"Trust: Argentines 
", ,v347_08 Trust: Argentines, , , , 
007_010_051,G007_51,"Trust: Peruvians 
", ,v347_09 Trust: Peruvians, , , , 
007_010_052,G007_52,"Trust: Chinese Zhuan Nationality 
", ,v347_10 Trust: Chinese Zhuan Nationality, , , , 
007_010_053,G007_53,"Trust: Chinese Hui Nationality 
", ,v347_11 Trust: Chinese Hui Nationality, , , , 
007_010_054,G007_54,"Trust: English 
", ,v347_12 Trust: English, , , , 
007_010_055,G007_55,"Trust: Slovaks 
", ,v347_13 Trust: Slovaks, , , , 
007_010_056,G007_56,"Trust: Gypsies 
", ,v347_14 Trust: Gypsies, , , , 
007_010_057,G007_57,"Trust: Poles 
", ,v347_15 Trust: Poles, , , , 
007_010_058,G007_58,"Trust: Indian Hindus 
", ,v347_16 Trust: Indian Hindus, , , , 
007_010_059,G007_59,"Trust: Indian Non-Hindus 
", ,v347_17 Trust: Indian Non-Hindus, , , , 
007_010_060,G007_60,"Trust: Pakistanis 
", ,v347_18 Trust: Pakistanis, , , , 
007_010_061,G007_61,"Trust: Canadian people in general 
", , , , ,V130_CA_1 Trust: Canadian people in general, 
007_010_062,G007_62,"Trust: Christians 
", , , , ,V130_IQ_4 Trust: Christians, 
007_010_063,G007_63,"Trust: Kurds 
", , , , ,V130_IQ_3 Trust: Kurds, 
007_010_064,G007_64,"Trust: People in general 
", , , , ,V130_NZ_2 Trust: People in general, 
007_010_065,G007_65,"Trust: Relatives 
", , , , ,V130_NZ_1 Trust: Relatives, 
007_010_066,G007_66,"Trust: Shi´i 
", , , , ,V130_IQ_1 Trust: Shi´i, 
007_010_067,G007_67,"Trust: Sunni 
", , , , ,V130_IQ_2 Trust: Sunni, 
007_012,G015,"Which of the following best describes you 
", , ,v208 National identity, , , 
007_013,G015B,"Which of the following best describes you (B) 
", , , ,V218 Which of the following best describes you (*), , 
007_014,G016,"Language at home 
", , ,V209 Language at home,V219 Language at home (*),V222 Language at home,V247 Language at home
007_015,G017,"Born in this country: birth country 
", ,v348 Born in this country: birth country,V206 Born in this country, , , 
007_016,G018,"When came to country 
", ,v349 When came to country,V207 When came to country, , , 
007_017,G019,"I see myself as a world citizen 
", , , , ,V210 I see myself as a world citizen,V212 I see myself as a world citizen
007_018,G020,"I see myself as member of my local community 
", , , , ,V211 I see myself as member of my local community,V213 I see myself as part of my local community
007_019,G021,"I see myself as citizen of the [country] nation 
", , , , ,V212 I see myself as citizen of the [country] nation,V214 I see myself as part of the [country] nation
007_020,G022A,"I see myself as citizen of [Latinamerica] 
", , , , ,V213A I see myself as citizen of [Latinamerica],V215_08 I see myself as part of the Latin-American Community
007_021,G022B,"I see myself as citizen of [North America] 
", , , , ,V213B I see myself as citizen of [North America],V215_07 I see myself as part of [North America]
007_022,G022C,"I see myself as citizen of the [European Union] 
", , , , ,V213C I see myself as citizen of the [European Union],V215_01 I see myself as citizen of the [European Union]
007_023,G022D,"I see myself as citizen of [APEC] 
", , , , ,V213D I see myself as citizen of [APEC],V215_02 I see myself as citizen of the [APEC]
007_024,G022E,"I see myself as citizen of [ASIA] 
", , , , ,V213E I see myself as citizen of [ASIA],V215_14 I see myself as part of ASIA
007_025,G022F,"I see myself as citizen of [Mercosur] 
", , , , ,V213F I see myself as citizen of [Mercosur],V215_10 I see myself as part of [Mercosur]
007_026,G022G,"I see myself as citizen of [my province or region] 
", , , , ,V213G I see myself as citizen of [my province or region], 
007_027,G022H,"I see myself as citizen of [a country other than mine] 
", , , , ,V213H I see myself as citizen of [a country other than mine], 
007_028,G022I,"I see myself as citizen of [CIS] 
", , , , , ,V215_11 I see myself as part of [CIS]
007_029,G022J,"I see myself as citizen of [The Caribbean] 
", , , , , ,V215_04 I see myself as part of [The Caribbean]
007_030,G022K,"I see myself as citizen of [The African Union] 
", , , , ,V213K I see myself as citizen of [The African Union],V215_12 I see myself as part of [The African Union]
007_031,G022L,"I see myself as citizen of [Arab Maghreb Union] 
", , , , ,V213L I see myself as citizen of [Arab Maghreb Union],V215_05 I see myself as part of [Arab Maghreb Union]
007_032,G022M,"I see myself as citizen of [ASEAN] 
", , , , ,V213M I see myself as citizen of [ASEAN],V215_13 I see myself as part of the [ASEAN]
007_033,G022N,"I see myself as citizen of [Arab Union] 
", , , , ,V213N I see myself as citizen of [Arab Union],V215_06 I see myself as part of the [Arab Union]
007_034,G022O,"I see myself as citizen of the [Northeast Asia Region] 
", , , , , ,V215_03 I see myself as part of the [Northeast Asia Region]
007_035,G022P,"I see myself as citizen of the [UNASUR] 
", , , , , ,V215_15 I see myself as part of the [UNASUR]
007_036,G022Q,"I see myself as citizen of the [Islamic nation] 
", , , , , ,V215_16 I see myself as part of the [Islamic nation]
007_037,G022R,"I see myself as part of the Cooperation Council for the Arab states of Gulf (GCC) 
", , , , , ,V215_17 I see myself as part of the Cooperation Council for the Arab states of Gulf (GCC)
007_038,G022S,"I see myself as part of  [SAARC] 
", , , , , ,V215_18 I see myself as part of  [SAARC]
007_039,G023,"I see myself as an autonomous individual 
", , , , ,V214 I see myself as an autonomous individual,V216 I see myself as an autonomous individual
007_040,G024,"What thing are you proud of in your country -1st 
", ,v286 What thing are you proud of in your country -1st, , , , 
007_041,G025,"What thing are you proud of in your country -2nd 
", ,v287 What thing are you proud of in your country -2nd, , , , 
007_042,G026,"Mother immigrant 
", , , , ,V215 Mother immigrant,V243 Mother immigrant
007_042_001,G026_01,"Mother's Country of origin 
", , , , , ,V243_AU Mother's Country of origin (AU)
007_043,G027,"Father immigrant 
", , , , ,V216 Father immigrant,V244 Father immigrant
007_043_001,G027_01,"Father's Country of origin 
", , , , , ,V244_AU Father's Country of origin (AU)
007_044,G027A,"Respondent immigrant 
", , , , , ,V245 Respondent immigrant
007_045,G027B,"Respondent citizen 
", , , , , ,V246 Respondent citizen
007_046,G028,"Requirements for citizenship: having ancestors from my country 
", , , , ,V217 Requirements for citizenship: having ancestors from my count, 
007_047,G029,"Requirements for citizenship: being born on my country’s soil 
", , , , ,V218 Requirements for citizenship: being born on my country´s soi, 
007_048,G030,"Requirements for citizenship: adopting the customs of my country 
", , , , ,V219 Requirements for citizenship: adopting the customs of my country, 
007_049,G031,"Requirements for citizenship: abiding by my country´s laws 
", , , , ,V220 Requirements for citizenship: abiding by my country´s laws, 
007_050,G032,"Ethnic diversity 
", , , , ,V221 Ethnic diversity, 
008,,"Security 
", , , , , , 
008_001,H001,"Secure in neighborhood 
", , , , , ,V170 Secure in neighborhood
008_002,H002_01,"Frequency in your neighborhood: Robberies 
", , , , , ,V171 How frequently do the following things occur in your neighborhood: Robberies
008_003,H002_02,"Frequency in your neighborhood: Alcohol consumed in the streets 
", , , , , ,V172 How frequently do the following things occur in your neighborhood: Alcohol consumed in the streets
008_004,H002_03,"Frequency in your neighborhood: Police or military interfere with people’s private life 
", , , , , ,V173 How frequently do the following things occur in your neighborhood: Police or military interfere with people’s private life
008_005,H002_04,"Frequency in your neighborhood: Racist behavior 
", , , , , ,V174 How frequently do the following things occur in your neighborhood: Racist behavior
008_006,H002_05,"Frequency in your neighborhood: Drug sale in streets 
", , , , , ,V175 How frequently do the following things occur in your neighborhood: Drug sale in streets
008_007,H003_01,"Things done for reasons of security: Didn’t carry much money 
", , , , , ,V176 Things done for reasons of security: Didn’t carry much money
008_008,H003_02,"Things done for reasons of security: Preferred not to go out at night 
", , , , , ,V177 Things done for reasons of security: Preferred not to go out at night
008_009,H003_03,"Things done for reasons of security: Carried a knife, gun or other weapon 
", , , , , ,"V178 Things done for reasons of security: Carried a knife, gun or other weapon"
008_010,H004,"Respondent was victim of a crime during the past year 
", , , , , ,V179 Respondent was victim of a crime during the past year
008_011,H005,"Respondent's family was victim of a crime during last year 
", , , , , ,V180 Respondent's family was victim of a crime during last year
008_012,H006_01,"Worries: Losing my job or not finding a job 
", , , , , ,V181 Worries: Losing my job or not finding a job
008_013,H006_02,"Worries: Not being able to give one's children a good education 
", , , , , ,V182 Worries: Not being able to give one's children a good education
008_014,H006_03,"Worries: A war involving my country 
", , , , , ,V183 Worries: A war involving my country
008_015,H006_04,"Worries: A terrorist attack 
", , , , , ,V184 Worries: A terrorist attack
008_016,H006_05,"Worries: A civil war 
", , , , , ,V185 Worries: A civil war
008_017,H006_06,"Worries: Government wire-tapping or reading my mail or email 
", , , , , ,V186 Worries: Government wire-tapping or reading my mail or email
008_018,H007,"Under some conditions, war is necessary to obtain justice 
", , , , , ,"V187 Under some conditions, war is necessary to obtain justice"
008_019,H008_01,"Frequency you/family (last 12 month): Gone without enough food to eat 
", , , , , ,"V188 In the last 12 month, how often have you or your family: Gone without enough food to eat"
008_020,H008_02,"Frequency you/family (last 12 month): Felt unsafe from crime in your own home 
", , , , , ,"V189 In the last 12 month, how often have you or your family: Felt unsafe from crime in your own home"
008_021,H008_03,"Frequency you/family (last 12 month): Gone without needed medicine or treatment that you needed 
", , , , , ,"V190 In the last 12 month, how often have you or your family: Gone without needed medicine or treatment that you needed"
008_022,H008_04,"Frequency you/family (last 12 month): Gone without a cash income 
", , , , , ,"V191 In the last 12 month, how often have you or your family: Gone without a cash income"
009,,"Science 
", , , , , , 
009_001,I001,"One of the bad effects of science is that it breaks down people’s ideas of right and wrong 
", , , , , ,V195 One of the bad effects of science is that it breaks down people’s ideas of right and wrong
009_002,I002,"It is not important for me to know about science in my daily life 
", , , , , ,V196 It is not important for me to know about science in my daily life
010,,"Structure of the file 
", , , ,S Structure of the file, , 
010_001,S001,"Study 
",S001 Study,S001 Study,S001 Study,S001 Study,S001 Study, 
010_002,S002,"Wave 
",V1 Wave,V1 WVS wave,V1 Wave,v1 Wave,V1 wave number,V1 Wave
010_004,S003,"Country/region 
",V2 Country/region,v2 Country/region,V2 Country,v2 Country/Region,V2 Country/Region,V2 Country Code
010_005,S003A,"Country/regions [with split ups] 
",V2A Country/region [with split ups], ,V2A Country/region [with split ups],V2A Country/regions [with split ups],V2A Country/regions [with split ups],V2A Country/regions [with split ups]
010_006,S004,"Set 
", , ,V2B Dataset (when more than one), , , 
010_007,S006,"Original respondent number 
",v3 Original respondent number,v3 Original respondent number,v3 Interview number,v3 Interview number,V3 Original respondent number,V3 Interview number
010_008,S007,"Unified respondent number 
",S007 Unified respondent number,S007 Unified respondent number,S007 Unified respondent number,S007 Unified respondent number,S007 Unified respondent number,S007 Unified respondent number
